order_id,order_date,store_id,sku,product_name,category,qty,unit_price,currency,customer_id,payment_method
O-900290,2026-09-10,S-02,SKU-5,Coffee,Beverages,4,8.99,GBP,C-0290,cash
O-900291,2026-09-11,S-03,SKU-1,Apple,Produce,4,1.50,USD,C-0291,card
O-900292,2026-09-12,S-01,SKU-2,Bread,Bakery,4,3.00,USD,C-0292,cash
O-900293,2026-09-13,S-02,SKU-3,Milk,Dairy,9,2.20,USD,C-0293,card
O-900294,2026-09-14,S-03,SKU-4,Eggs,Dairy,8,0.35,EUR,C-0294,cash
O-900295,2026-09-15,S-01,SKU-5,Coffee,Beverages,3,8.99,GBP,C-0295,card
O-900296,2026-09-16,S-02,SKU-1,Apple,Produce,7,1.50,USD,C-0296,cash
O-900297,2026-09-17,S-03,SKU-2,Bread,Bakery,3,3.00,USD,C-0297,card
O-900298,2026-09-18,S-01,SKU-3,Milk,Dairy,5,2.20,USD,C-0298,cash
O-900299,2026-09-19,S-02,SKU-4,Eggs,Dairy,8,0.35,EUR,C-0299,card
O-900300,2026-09-20,S-03,SKU-5,Coffee,Beverages,4,8.99,GBP,C-0300,bitcoin
O-900301,2026-09-21,S-01,SKU-1,Apple,Produce,2,1.50,USD,C-0301,card
O-900302,2026-09-22,S-02,SKU-2,Bread,Bakery,8,3.00,USD,C-0302,cash
O-900303,2026-09-23,S-03,SKU-3,Milk,Dairy,9,2.20,USD,C-0303,card
O-900304,2026-09-24,S-01,SKU-4,Eggs,Dairy,2,0.35,EUR,C-0304,cash
O-900305,2026-09-25,S-02,SKU-5,Coffee,Beverages,1,8.99,GBP,C-0305,card
O-900306,2026-09-26,S-03,SKU-1,Apple,Produce,11,1.50,USD,C-0306,cash
O-900307,2026-09-27,S-01,SKU-2,Bread,Bakery,9,3.00,USD,C-0307,card
O-900308,2026-09-28,S-02,SKU-3,Milk,Dairy,1,2.20,USD,C-0308,cash
O-900309,2026-09-01,S-03,SKU-4,Eggs,Dairy,2,0.35,EUR,C-0309,card
O-900310,2026-09-02,S-01,SKU-5,Coffee,Beverages,4,8.99,GBP,C-0310,cash
O-900311,2026-09-03,S-02,SKU-1,Apple,Produce,3,1.50,USD,C-0311,card
O-900312,2026-09-04,S-03,SKU-2,Bread,Bakery,7,3.00,USD,C-0312,cash
O-900313,2026-09-05,S-01,SKU-3,Milk,Dairy,8,2.20,USD,C-0313,card
O-900314,2026-09-06,S-02,SKU-4,Eggs,Dairy,8,0.35,EUR,C-0314,cash
O-900315,2026-09-07,S-03,SKU-5,Coffee,Beverages,4,8.99,GBP,C-0315,card
O-900316,2026-09-08,S-01,SKU-1,Apple,Produce,7,1.50,USD,C-0316,cash
O-900317,2026-09-09,S-02,SKU-2,Bread,Bakery,1,3.00,USD,C-0317,card
O-900318,2026-09-10,S-03,SKU-3,Milk,Dairy,3,2.20,USD,C-0318,cash
O-900319,2026-09-11,S-01,SKU-4,Eggs,Dairy,7,0.35,EUR,C-0319,card
O-900320,2026-09-12,S-02,SKU-5,Coffee,Beverages,0,8.99,GBP,C-0320,cash
O-900321,2026-09-13,S-03,SKU-1,Apple,Produce,7,1.50,USD,C-0321,card
O-900322,2026-09-14,S-01,SKU-2,Bread,Bakery,5,3.00,USD,C-0322,cash
O-900323,2026-09-15,S-02,SKU-3,Milk,Dairy,8,2.20,USD,C-0323,card
O-900324,2026-09-16,S-03,SKU-4,Eggs,Dairy,5,0.35,EUR,C-0324,cash
O-900325,2026-09-17,S-01,SKU-5,Coffee,Beverages,7,8.99,GBP,C-0325,card
O-900326,2026-09-18,S-02,SKU-1,Apple,Produce,12,1.50,USD,C-0326,cash
O-900327,2026-09-19,S-03,SKU-2,Bread,Bakery,12,3.00,USD,C-0327,card
O-900328,2026-09-20,S-01,SKU-3,Milk,Dairy,9,2.20,USD,C-0328,cash
O-900329,2026-09-21,S-02,SKU-4,Eggs,Dairy,11,0.35,EUR,C-0329,card
O-900330,2026-09-22,S-03,SKU-5,Coffee,Beverages,12,8.99,GBP,C-0330,cash
O-900331,2026-09-23,S-01,SKU-1,Apple,Produce,8,1.50,USD,C-0331,card
O-900332,2026-09-24,S-02,SKU-2,Bread,Bakery,3,3.00,USD,C-0332,cash
O-900333,2026-09-25,S-03,SKU-3,Milk,Dairy,4,2.20,USD,C-0333,card
O-900334,2026-09-26,S-01,SKU-4,Eggs,Dairy,5,0.35,EUR,C-0334,cash
O-900335,2026-09-27,S-02,SKU-5,Coffee,Beverages,4,8.99,GBP,C-0335,card
O-900336,2026-09-28,S-03,SKU-1,Apple,Produce,1,1.50,USD,C-0336,cash
O-900337,2026-09-01,S-01,SKU-2,Bread,Bakery,10,3.00,USD,C-0337,card
O-900338,2026-09-02,S-02,SKU-3,Milk,Dairy,12,2.20,USD,C-0338,cash
O-900339,2026-09-03,S-03,SKU-4,Eggs,Dairy,9,0.35,EUR,C-0339,card
O-900340,bad-date,S-01,SKU-5,Coffee,Beverages,1,8.99,GBP,C-0340,cash
O-900341,2026-09-05,S-02,SKU-1,Apple,Produce,12,1.50,USD,C-0341,card
O-900342,2026-09-06,S-03,SKU-2,Bread,Bakery,6,3.00,USD,C-0342,cash
O-900343,2026-09-07,S-01,SKU-3,Milk,Dairy,1,2.20,USD,C-0343,card
O-900344,2026-09-08,S-02,SKU-4,Eggs,Dairy,1,0.35,EUR,C-0344,cash
O-900345,2026-09-09,S-03,SKU-5,Coffee,Beverages,10,8.99,GBP,C-0345,card
O-900346,2026-09-10,S-01,SKU-1,Apple,Produce,8,1.50,USD,C-0346,cash
O-900347,2026-09-11,S-02,SKU-2,Bread,Bakery,9,3.00,USD,C-0347,card
O-900348,2026-09-12,S-03,SKU-3,Milk,Dairy,9,2.20,USD,C-0348,cash
O-900349,2026-09-13,S-01,SKU-4,Eggs,Dairy,3,0.35,EUR,C-0349,card
O-900350,2026-09-14,S-02,SKU-5,Coffee,Beverages,1,8.99,GBP,C-0350,cash
O-900351,2026-09-15,S-03,SKU-1,Apple,Produce,9,1.50,USD,C-0351,card
O-900352,2026-09-16,S-01,SKU-2,Bread,Bakery,2,3.00,USD,C-0352,cash
O-900353,2026-09-17,S-02,SKU-3,Milk,Dairy,3,2.20,USD,C-0353,card
O-900354,2026-09-18,S-03,SKU-4,Eggs,Dairy,2,0.35,EUR,C-0354,cash
O-900355,2026-09-19,S-01,SKU-5,Coffee,Beverages,10,8.99,GBP,C-0355,card
O-900356,2026-09-20,S-02,SKU-1,Apple,Produce,2,1.50,USD,C-0356,cash
O-900357,2026-09-21,S-03,SKU-2,Bread,Bakery,11,3.00,USD,C-0357,card
O-900358,2026-09-22,S-01,SKU-3,Milk,Dairy,4,2.20,USD,C-0358,cash
O-900359,2026-09-23,S-02,SKU-4,Eggs,Dairy,7,0.35,EUR,C-0359,card
O-900360,2026-09-24,S-03,SKU-5,Coffee,Beverages,-3,8.99,GBP,C-0360,cash
O-900361,2026-09-25,S-01,SKU-1,Apple,Produce,10,1.50,USD,C-0361,card
O-900362,2026-09-26,S-02,SKU-2,Bread,Bakery,4,3.00,USD,C-0362,cash
O-900363,2026-09-27,S-03,SKU-3,Milk,Dairy,10,2.20,USD,C-0363,card
O-900364,2026-09-28,S-01,SKU-4,Eggs,Dairy,10,0.35,EUR,C-0364,cash
O-900365,2026-09-01,S-02,SKU-5,Coffee,Beverages,1,8.99,GBP,C-0365,card
O-900366,2026-09-02,S-03,SKU-1,Apple,Produce,10,1.50,USD,C-0366,cash
O-900367,2026-09-03,S-01,SKU-2,Bread,Bakery,2,3.00,USD,C-0367,card
O-900368,2026-09-04,S-02,SKU-3,Milk,Dairy,7,2.20,USD,C-0368,cash
O-900369,2026-09-05,S-03,SKU-4,Eggs,Dairy,11,0.35,EUR,C-0369,card
O-900370,2026-09-06,S-01,SKU-5,Coffee,Beverages,10,8.99,GBP,C-0370,cash
O-900371,2026-09-07,S-02,SKU-1,Apple,Produce,10,1.50,USD,C-0371,card
O-900372,2026-09-08,S-03,SKU-2,Bread,Bakery,9,3.00,USD,C-0372,cash
O-900373,2026-09-09,S-01,SKU-3,Milk,Dairy,6,2.20,USD,C-0373,card
O-900374,2026-09-10,S-02,SKU-4,Eggs,Dairy,5,0.35,EUR,C-0374,cash
O-900375,2026-09-11,S-03,SKU-5,Coffee,Beverages,4,8.99,GBP,C-0375,card
O-900376,2026-09-12,S-01,SKU-1,Apple,Produce,11,1.50,USD,C-0376,cash
O-900377,2026-09-13,S-02,SKU-2,Bread,Bakery,12,3.00,USD,C-0377,card
O-900378,2026-09-14,S-03,SKU-3,Milk,Dairy,6,2.20,USD,C-0378,cash
O-900379,2026-09-15,S-01,SKU-4,Eggs,Dairy,4,0.35,EUR,C-0379,card
O-900380,2026-09-16,S-02,SKU-999,Coffee,Beverages,5,8.99,GBP,C-0380,cash
O-900381,2026-09-17,S-03,SKU-1,Apple,Produce,7,1.50,USD,C-0381,card
O-900382,2026-09-18,S-01,SKU-2,Bread,Bakery,3,3.00,USD,C-0382,cash
O-900383,2026-09-19,S-02,SKU-3,Milk,Dairy,11,2.20,USD,C-0383,card
O-900384,2026-09-20,S-03,SKU-4,Eggs,Dairy,11,0.35,EUR,C-0384,cash
O-900385,2026-09-21,S-01,SKU-5,Coffee,Beverages,5,8.99,GBP,C-0385,card
O-900386,2026-09-22,S-02,SKU-1,Apple,Produce,8,1.50,USD,C-0386,cash
O-900387,2026-09-23,S-03,SKU-2,Bread,Bakery,6,3.00,USD,C-0387,card
O-900388,2026-09-24,S-01,SKU-3,Milk,Dairy,2,2.20,USD,C-0388,cash
O-900389,2026-09-25,S-02,SKU-4,Eggs,Dairy,1,0.35,EUR,C-0389,card
O-900390,2026-09-26,S-03,SKU-5,Coffee,Beverages,8,8.99,GBP,C-0390,cash
O-900391,2026-09-27,S-01,SKU-1,Apple,Produce,10,1.50,USD,C-0391,card
O-900392,2026-09-28,S-02,SKU-2,Bread,Bakery,10,3.00,USD,C-0392,cash
O-900393,2026-09-01,S-03,SKU-3,Milk,Dairy,2,2.20,USD,C-0393,card
O-900394,2026-09-02,S-01,SKU-4,Eggs,Dairy,2,0.35,EUR,C-0394,cash
O-900395,2026-09-03,S-02,SKU-5,Coffee,Beverages,9,8.99,GBP,C-0395,card
O-900396,2026-09-04,S-03,SKU-1,Apple,Produce,4,1.50,USD,C-0396,cash
O-900397,2026-09-05,S-01,SKU-2,Bread,Bakery,9,3.00,USD,C-0397,card
O-900398,2026-09-06,S-02,SKU-3,Milk,Dairy,5,2.20,USD,C-0398,cash
O-900399,2026-09-07,S-03,SKU-4,Eggs,Dairy,3,0.35,EUR,C-0399,card
O-900400,2026-09-08,S-01,SKU-5,Coffee,Beverages,6,,GBP,C-0400,cash
O-900401,2026-09-09,S-02,SKU-1,Apple,Produce,2,1.50,USD,C-0401,card
O-900402,2026-09-10,S-03,SKU-2,Bread,Bakery,4,3.00,USD,C-0402,cash
O-900403,2026-09-11,S-01,SKU-3,Milk,Dairy,6,2.20,USD,C-0403,card
O-900404,2026-09-12,S-02,SKU-4,Eggs,Dairy,5,0.35,EUR,C-0404,cash
O-900405,2026-09-13,S-03,SKU-5,Coffee,Beverages,3,8.99,GBP,C-0405,card
O-900406,2026-09-14,S-01,SKU-1,Apple,Produce,8,1.50,USD,C-0406,cash
O-900407,2026-09-15,S-02,SKU-2,Bread,Bakery,9,3.00,USD,C-0407,card
O-900408,2026-09-16,S-03,SKU-3,Milk,Dairy,12,2.20,USD,C-0408,cash
O-900409,2026-09-17,S-01,SKU-4,Eggs,Dairy,5,0.35,EUR,C-0409,card
O-900410,2026-09-18,S-02,SKU-5,Coffee,Beverages,10,8.99,GBP,C-0410,cash
O-900411,2026-09-19,S-03,SKU-1,Apple,Produce,11,1.50,USD,C-0411,card
O-900412,2026-09-20,S-01,SKU-2,Bread,Bakery,9,3.00,USD,C-0412,cash
O-900413,2026-09-21,S-02,SKU-3,Milk,Dairy,1,2.20,USD,C-0413,card
O-900414,2026-09-22,S-03,SKU-4,Eggs,Dairy,11,0.35,EUR,C-0414,cash
O-900415,2026-09-23,S-01,SKU-5,Coffee,Beverages,9,8.99,GBP,C-0415,card
O-900416,2026-09-24,S-02,SKU-1,Apple,Produce,5,1.50,USD,C-0416,cash
O-900417,2026-09-25,S-03,SKU-2,Bread,Bakery,11,3.00,USD,C-0417,card
O-900418,2026-09-26,S-01,SKU-3,Milk,Dairy,2,2.20,USD,C-0418,cash
O-900419,2026-09-27,S-02,SKU-4,Eggs,Dairy,3,0.35,EUR,C-0419,card
,2026-09-28,S-03,SKU-5,Coffee,Beverages,5,8.99,GBP,C-0420,cash
O-900421,2026-09-01,S-01,SKU-1,Apple,Produce,2,1.50,USD,C-0421,card
O-900422,2026-09-02,S-02,SKU-2,Bread,Bakery,2,3.00,USD,C-0422,cash
O-900423,2026-09-03,S-03,SKU-3,Milk,Dairy,12,2.20,USD,C-0423,card
O-900424,2026-09-04,S-01,SKU-4,Eggs,Dairy,9,0.35,EUR,C-0424,cash
O-900425,2026-09-05,S-02,SKU-5,Coffee,Beverages,3,8.99,GBP,C-0425,card
O-900426,2026-09-06,S-03,SKU-1,Apple,Produce,5,1.50,USD,C-0426,cash
O-900427,2026-09-07,S-01,SKU-2,Bread,Bakery,5,3.00,USD,C-0427,card
O-900428,2026-09-08,S-02,SKU-3,Milk,Dairy,10,2.20,USD,C-0428,cash
O-900429,2026-09-09,S-03,SKU-4,Eggs,Dairy,4,0.35,EUR,C-0429,card
O-900430,2026-09-10,S-01,SKU-5,Coffee,Beverages,12,8.99,GBP,C-0430,cash
O-900431,2026-09-11,S-02,SKU-1,Apple,Produce,6,1.50,USD,C-0431,card
O-900432,2026-09-12,S-03,SKU-2,Bread,Bakery,4,3.00,USD,C-0432,cash
O-900433,2026-09-13,S-01,SKU-3,Milk,Dairy,11,2.20,USD,C-0433,card
O-900434,2026-09-14,S-02,SKU-4,Eggs,Dairy,11,0.35,EUR,C-0434,cash
O-900435,2026-09-15,S-03,SKU-5,Coffee,Beverages,5,8.99,GBP,C-0435,card
O-900436,2026-09-16,S-01,SKU-1,Apple,Produce,9,1.50,USD,C-0436,cash
O-900437,2026-09-17,S-02,SKU-2,Bread,Bakery,8,3.00,USD,C-0437,card
O-900438,2026-09-18,S-03,SKU-3,Milk,Dairy,5,2.20,USD,C-0438,cash
O-900439,2026-09-19,S-01,SKU-4,Eggs,Dairy,1,0.35,EUR,C-0439,card
O-900440,2026-09-20,S-02,SKU-5,Coffee,Beverages,2,8.99,XYZ,C-0440,cash
O-900441,2026-09-21,S-03,SKU-1,Apple,Produce,11,1.50,USD,C-0441,card
O-900442,2026-09-22,S-01,SKU-2,Bread,Bakery,7,3.00,USD,C-0442,cash
O-900443,2026-09-23,S-02,SKU-3,Milk,Dairy,5,2.20,USD,C-0443,card
O-900444,2026-09-24,S-03,SKU-4,Eggs,Dairy,1,0.35,EUR,C-0444,cash
O-900445,2026-09-25,S-01,SKU-5,Coffee,Beverages,1,8.99,GBP,C-0445,card
O-900446,2026-09-26,S-02,SKU-1,Apple,Produce,6,1.50,USD,C-0446,cash
O-900447,2026-09-27,S-03,SKU-2,Bread,Bakery,3,3.00,USD,C-0447,card
O-900448,2026-09-28,S-01,SKU-3,Milk,Dairy,11,2.20,USD,C-0448,cash
O-900449,2026-09-01,S-02,SKU-4,Eggs,Dairy,5,0.35,EUR,C-0449,card
O-900450,2026-09-02,S-03,SKU-5,Coffee,Beverages,3,8.99,GBP,C-0450,cash
O-900451,2026-09-03,S-01,SKU-1,Apple,Produce,12,1.50,USD,C-0451,card
O-900452,2026-09-04,S-02,SKU-2,Bread,Bakery,8,3.00,USD,C-0452,cash
O-900453,2026-09-05,S-03,SKU-3,Milk,Dairy,9,2.20,USD,C-0453,card
O-900454,2026-09-06,S-01,SKU-4,Eggs,Dairy,12,0.35,EUR,C-0454,cash
O-900455,2026-09-07,S-02,SKU-5,Coffee,Beverages,7,8.99,GBP,C-0455,card
O-900456,2026-09-08,S-03,SKU-1,Apple,Produce,9,1.50,USD,C-0456,cash
O-900457,2026-09-09,S-01,SKU-2,Bread,Bakery,1,3.00,USD,C-0457,card
O-900458,2026-09-10,S-02,SKU-3,Milk,Dairy,2,2.20,USD,C-0458,cash
O-900459,2026-09-11,S-03,SKU-4,Eggs,Dairy,2,0.35,EUR,C-0459,card
O-900460,2026-09-12,S-01,SKU-5,Coffee,Beverages,12,8.99,GBP,C-0460,bitcoin
O-900461,2026-09-13,S-02,SKU-1,Apple,Produce,3,1.50,USD,C-0461,card
O-900462,2026-09-14,S-03,SKU-2,Bread,Bakery,9,3.00,USD,C-0462,cash
O-900463,2026-09-15,S-01,SKU-3,Milk,Dairy,1,2.20,USD,C-0463,card
O-900464,2026-09-16,S-02,SKU-4,Eggs,Dairy,6,0.35,EUR,C-0464,cash
O-900465,2026-09-17,S-03,SKU-5,Coffee,Beverages,10,8.99,GBP,C-0465,card
O-900466,2026-09-18,S-01,SKU-1,Apple,Produce,9,1.50,USD,C-0466,cash
O-900467,2026-09-19,S-02,SKU-2,Bread,Bakery,3,3.00,USD,C-0467,card
O-900468,2026-09-20,S-03,SKU-3,Milk,Dairy,7,2.20,USD,C-0468,cash
O-900469,2026-09-21,S-01,SKU-4,Eggs,Dairy,3,0.35,EUR,C-0469,card
O-900470,2026-09-22,S-02,SKU-5,Coffee,Beverages,1,8.99,GBP,C-0470,cash
O-900471,2026-09-23,S-03,SKU-1,Apple,Produce,5,1.50,USD,C-0471,card
O-900472,2026-09-24,S-01,SKU-2,Bread,Bakery,6,3.00,USD,C-0472,cash
O-900473,2026-09-25,S-02,SKU-3,Milk,Dairy,1,2.20,USD,C-0473,card
O-900474,2026-09-26,S-03,SKU-4,Eggs,Dairy,6,0.35,EUR,C-0474,cash
O-900475,2026-09-27,S-01,SKU-5,Coffee,Beverages,4,8.99,GBP,C-0475,card
O-900476,2026-09-28,S-02,SKU-1,Apple,Produce,11,1.50,USD,C-0476,cash
O-900477,2026-09-01,S-03,SKU-2,Bread,Bakery,4,3.00,USD,C-0477,card
O-900478,2026-09-02,S-01,SKU-3,Milk,Dairy,11,2.20,USD,C-0478,cash
O-900479,2026-09-03,S-02,SKU-4,Eggs,Dairy,2,0.35,EUR,C-0479,card
O-900480,2026-09-04,S-03,SKU-5,Coffee,Beverages,0,8.99,GBP,C-0480,cash
O-900481,2026-09-05,S-01,SKU-1,Apple,Produce,9,1.50,USD,C-0481,card
O-900482,2026-09-06,S-02,SKU-2,Bread,Bakery,7,3.00,USD,C-0482,cash
O-900483,2026-09-07,S-03,SKU-3,Milk,Dairy,10,2.20,USD,C-0483,card
O-900484,2026-09-08,S-01,SKU-4,Eggs,Dairy,12,0.35,EUR,C-0484,cash
O-900485,2026-09-09,S-02,SKU-5,Coffee,Beverages,3,8.99,GBP,C-0485,card
O-900486,2026-09-10,S-03,SKU-1,Apple,Produce,4,1.50,USD,C-0486,cash
O-900487,2026-09-11,S-01,SKU-2,Bread,Bakery,3,3.00,USD,C-0487,card
O-900488,2026-09-12,S-02,SKU-3,Milk,Dairy,3,2.20,USD,C-0488,cash
O-900489,2026-09-13,S-03,SKU-4,Eggs,Dairy,7,0.35,EUR,C-0489,card
O-900490,2026-09-14,S-01,SKU-5,Coffee,Beverages,1,8.99,GBP,C-0490,cash
O-900491,2026-09-15,S-02,SKU-1,Apple,Produce,3,1.50,USD,C-0491,card
O-900492,2026-09-16,S-03,SKU-2,Bread,Bakery,12,3.00,USD,C-0492,cash
O-900493,2026-09-17,S-01,SKU-3,Milk,Dairy,6,2.20,USD,C-0493,card
O-900494,2026-09-18,S-02,SKU-4,Eggs,Dairy,7,0.35,EUR,C-0494,cash
O-900495,2026-09-19,S-03,SKU-5,Coffee,Beverages,11,8.99,GBP,C-0495,card
O-900496,2026-09-20,S-01,SKU-1,Apple,Produce,12,1.50,USD,C-0496,cash
O-900497,2026-09-21,S-02,SKU-2,Bread,Bakery,4,3.00,USD,C-0497,card
O-900498,2026-09-22,S-03,SKU-3,Milk,Dairy,5,2.20,USD,C-0498,cash
O-900499,2026-09-23,S-01,SKU-4,Eggs,Dairy,3,0.35,EUR,C-0499,card
O-900500,bad-date,S-02,SKU-5,Coffee,Beverages,12,8.99,GBP,C-0500,cash
O-900501,2026-09-25,S-03,SKU-1,Apple,Produce,2,1.50,USD,C-0001,card
O-900502,2026-09-26,S-01,SKU-2,Bread,Bakery,7,3.00,USD,C-0002,cash
O-900503,2026-09-27,S-02,SKU-3,Milk,Dairy,1,2.20,USD,C-0003,card
O-900504,2026-09-28,S-03,SKU-4,Eggs,Dairy,8,0.35,EUR,C-0004,cash
O-900505,2026-09-01,S-01,SKU-5,Coffee,Beverages,4,8.99,GBP,C-0005,card
O-900506,2026-09-02,S-02,SKU-1,Apple,Produce,4,1.50,USD,C-0006,cash
O-900507,2026-09-03,S-03,SKU-2,Bread,Bakery,8,3.00,USD,C-0007,card
O-900508,2026-09-04,S-01,SKU-3,Milk,Dairy,6,2.20,USD,C-0008,cash
O-900509,2026-09-05,S-02,SKU-4,Eggs,Dairy,5,0.35,EUR,C-0009,card
O-900510,2026-09-06,S-03,SKU-5,Coffee,Beverages,4,8.99,GBP,C-0010,cash
O-900511,2026-09-07,S-01,SKU-1,Apple,Produce,4,1.50,USD,C-0011,card
O-900512,2026-09-08,S-02,SKU-2,Bread,Bakery,1,3.00,USD,C-0012,cash
O-900513,2026-09-09,S-03,SKU-3,Milk,Dairy,11,2.20,USD,C-0013,card
O-900514,2026-09-10,S-01,SKU-4,Eggs,Dairy,4,0.35,EUR,C-0014,cash
O-900515,2026-09-11,S-02,SKU-5,Coffee,Beverages,7,8.99,GBP,C-0015,card
O-900516,2026-09-12,S-03,SKU-1,Apple,Produce,6,1.50,USD,C-0016,cash
O-900517,2026-09-13,S-01,SKU-2,Bread,Bakery,5,3.00,USD,C-0017,card
O-900518,2026-09-14,S-02,SKU-3,Milk,Dairy,2,2.20,USD,C-0018,cash
O-900519,2026-09-15,S-03,SKU-4,Eggs,Dairy,5,0.35,EUR,C-0019,card
O-900520,2026-09-16,S-01,SKU-5,Coffee,Beverages,-3,8.99,GBP,C-0020,cash
O-900521,2026-09-17,S-02,SKU-1,Apple,Produce,11,1.50,USD,C-0021,card
O-900522,2026-09-18,S-03,SKU-2,Bread,Bakery,9,3.00,USD,C-0022,cash
O-900523,2026-09-19,S-01,SKU-3,Milk,Dairy,7,2.20,USD,C-0023,card
O-900524,2026-09-20,S-02,SKU-4,Eggs,Dairy,11,0.35,EUR,C-0024,cash
O-900525,2026-09-21,S-03,SKU-5,Coffee,Beverages,9,8.99,GBP,C-0025,card
O-900526,2026-09-22,S-01,SKU-1,Apple,Produce,6,1.50,USD,C-0026,cash
O-900527,2026-09-23,S-02,SKU-2,Bread,Bakery,1,3.00,USD,C-0027,card
O-900528,2026-09-24,S-03,SKU-3,Milk,Dairy,2,2.20,USD,C-0028,cash
O-900529,2026-09-25,S-01,SKU-4,Eggs,Dairy,5,0.35,EUR,C-0029,card
O-900530,2026-09-26,S-02,SKU-5,Coffee,Beverages,3,8.99,GBP,C-0030,cash
O-900531,2026-09-27,S-03,SKU-1,Apple,Produce,10,1.50,USD,C-0031,card
O-900532,2026-09-28,S-01,SKU-2,Bread,Bakery,5,3.00,USD,C-0032,cash
O-900533,2026-09-01,S-02,SKU-3,Milk,Dairy,1,2.20,USD,C-0033,card
O-900534,2026-09-02,S-03,SKU-4,Eggs,Dairy,2,0.35,EUR,C-0034,cash
O-900535,2026-09-03,S-01,SKU-5,Coffee,Beverages,10,8.99,GBP,C-0035,card
O-900536,2026-09-04,S-02,SKU-1,Apple,Produce,7,1.50,USD,C-0036,cash
O-900537,2026-09-05,S-03,SKU-2,Bread,Bakery,6,3.00,USD,C-0037,card
O-900538,2026-09-06,S-01,SKU-3,Milk,Dairy,12,2.20,USD,C-0038,cash
O-900539,2026-09-07,S-02,SKU-4,Eggs,Dairy,6,0.35,EUR,C-0039,card
O-900540,2026-09-08,S-03,SKU-999,Coffee,Beverages,7,8.99,GBP,C-0040,cash
O-900541,2026-09-09,S-01,SKU-1,Apple,Produce,10,1.50,USD,C-0041,card
O-900542,2026-09-10,S-02,SKU-2,Bread,Bakery,9,3.00,USD,C-0042,cash
O-900543,2026-09-11,S-03,SKU-3,Milk,Dairy,2,2.20,USD,C-0043,card
O-900544,2026-09-12,S-01,SKU-4,Eggs,Dairy,7,0.35,EUR,C-0044,cash
O-900545,2026-09-13,S-02,SKU-5,Coffee,Beverages,10,8.99,GBP,C-0045,card
O-900546,2026-09-14,S-03,SKU-1,Apple,Produce,4,1.50,USD,C-0046,cash
O-900547,2026-09-15,S-01,SKU-2,Bread,Bakery,5,3.00,USD,C-0047,card
O-900548,2026-09-16,S-02,SKU-3,Milk,Dairy,1,2.20,USD,C-0048,cash
O-900549,2026-09-17,S-03,SKU-4,Eggs,Dairy,12,0.35,EUR,C-0049,card
O-900550,2026-09-18,S-01,SKU-5,Coffee,Beverages,7,8.99,GBP,C-0050,cash
O-900551,2026-09-19,S-02,SKU-1,Apple,Produce,1,1.50,USD,C-0051,card
O-900552,2026-09-20,S-03,SKU-2,Bread,Bakery,9,3.00,USD,C-0052,cash
O-900553,2026-09-21,S-01,SKU-3,Milk,Dairy,9,2.20,USD,C-0053,card
O-900554,2026-09-22,S-02,SKU-4,Eggs,Dairy,11,0.35,EUR,C-0054,cash
O-900555,2026-09-23,S-03,SKU-5,Coffee,Beverages,12,8.99,GBP,C-0055,card
O-900556,2026-09-24,S-01,SKU-1,Apple,Produce,12,1.50,USD,C-0056,cash
O-900557,2026-09-25,S-02,SKU-2,Bread,Bakery,12,3.00,USD,C-0057,card
O-900558,2026-09-26,S-03,SKU-3,Milk,Dairy,11,2.20,USD,C-0058,cash
O-900559,2026-09-27,S-01,SKU-4,Eggs,Dairy,4,0.35,EUR,C-0059,card
O-900560,2026-09-28,S-02,SKU-5,Coffee,Beverages,6,,GBP,C-0060,cash
O-900561,2026-09-01,S-03,SKU-1,Apple,Produce,7,1.50,USD,C-0061,card
O-900562,2026-09-02,S-01,SKU-2,Bread,Bakery,2,3.00,USD,C-0062,cash
O-900563,2026-09-03,S-02,SKU-3,Milk,Dairy,11,2.20,USD,C-0063,card
O-900564,2026-09-04,S-03,SKU-4,Eggs,Dairy,6,0.35,EUR,C-0064,cash
O-900565,2026-09-05,S-01,SKU-5,Coffee,Beverages,10,8.99,GBP,C-0065,card
O-900566,2026-09-06,S-02,SKU-1,Apple,Produce,6,1.50,USD,C-0066,cash
O-900567,2026-09-07,S-03,SKU-2,Bread,Bakery,11,3.00,USD,C-0067,card
O-900568,2026-09-08,S-01,SKU-3,Milk,Dairy,2,2.20,USD,C-0068,cash
O-900569,2026-09-09,S-02,SKU-4,Eggs,Dairy,12,0.35,EUR,C-0069,card
O-900570,2026-09-10,S-03,SKU-5,Coffee,Beverages,5,8.99,GBP,C-0070,cash
O-900571,2026-09-11,S-01,SKU-1,Apple,Produce,9,1.50,USD,C-0071,card
O-900572,2026-09-12,S-02,SKU-2,Bread,Bakery,5,3.00,USD,C-0072,cash
O-900573,2026-09-13,S-03,SKU-3,Milk,Dairy,11,2.20,USD,C-0073,card
O-900574,2026-09-14,S-01,SKU-4,Eggs,Dairy,7,0.35,EUR,C-0074,cash
O-900575,2026-09-15,S-02,SKU-5,Coffee,Beverages,6,8.99,GBP,C-0075,card
O-900576,2026-09-16,S-03,SKU-1,Apple,Produce,7,1.50,USD,C-0076,cash
O-900577,2026-09-17,S-01,SKU-2,Bread,Bakery,12,3.00,USD,C-0077,card
O-900578,2026-09-18,S-02,SKU-3,Milk,Dairy,5,2.20,USD,C-0078,cash
O-900579,2026-09-19,S-03,SKU-4,Eggs,Dairy,9,0.35,EUR,C-0079,card
